baseMean,log2FoldChange,padj,seed_ortholog,evalue,evalue,score,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KO definition,KEGG_Pathway,significant
10.2543455689695,6.23964161616529,0.0309477076218541,203124.Tery_1835,,6.48e-41,,151.0,"COG0739@1|root,COG1566@1|root,COG1572@1|root,COG3391@1|root,COG4932@1|root,COG0739@2|Bacteria,COG1566@2|Bacteria,COG1572@2|Bacteria,COG3391@2|Bacteria,COG4932@2|Bacteria,1GPV0@1117|Cyanobacteria,1HFQY@1150|Oscillatoriales",2|Bacteria,M,Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family,VPA1172,-,3.4.24.40,"ko:K01406,ko:K13276,ko:K20276",,"ko01503,ko02024,map01503,map02024",Significant
10.2760658574407,6.24272115327564,0.0378927701946818,203124.Tery_3642,5.32e-101,2.81e-97,,298.0,"COG0433@1|root,COG0433@2|Bacteria,1G9M9@1117|Cyanobacteria,1HE23@1150|Oscillatoriales",1117|Cyanobacteria,S,AAA-like domain,-,-,-,-,,-,Significant
10.3651318730125,6.25499348351726,0.0231989218012798,203124.Tery_4959,,7.94e-24,,100.0,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G15Q@1117|Cyanobacteria,1H7TC@1150|Oscillatoriales",2|Bacteria,L,tpr repeat,-,-,-,-,,-,Significant
10.4153984220014,6.26214602366233,0.0339784293513466,203124.Tery_1283,,2.7e-67,59.7,205.0,"COG3335@1|root,COG3335@2|Bacteria,1G06Q@1117|Cyanobacteria,1HA2E@1150|Oscillatoriales",1117|Cyanobacteria,L,DDE superfamily endonuclease,-,-,-,ko:K07494,isftu1 transposase,-,Significant
316.7253173106,6.26447179624676,1.89187399009175e-07,203124.Tery_0966,5.659999999999999e-60,6.78e-288,267.5,787.0,"COG0612@1|root,COG0612@2|Bacteria,1G0D3@1117|Cyanobacteria,1H7C8@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Peptidase M16 inactive domain,-,-,-,-,zinc protease [EC:3.4.24.-],-,Significant
10.4373329125988,6.26518490741625,0.0355675481932312,203124.Tery_1283,2.32e-78,2.7e-67,59.7,205.0,"COG3335@1|root,COG3335@2|Bacteria,1G06Q@1117|Cyanobacteria,1HA2E@1150|Oscillatoriales",1117|Cyanobacteria,L,DDE superfamily endonuclease,-,-,-,ko:K07494,isftu1 transposase,-,Significant
1560.15339570471,6.26707261602562,1.6095943461426101e-53,402777.KB235904_gene4524,,2.53e-20,,83.2,"2EDBW@1|root,33785@2|Bacteria,1G9IJ@1117|Cyanobacteria,1HCYK@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
10.5411218828944,6.279271465046,0.021679196073425,203124.Tery_1716,,6.33e-14,48.6,69.3,"COG0457@1|root,COG0457@2|Bacteria,1G1QI@1117|Cyanobacteria",1117|Cyanobacteria,F,PFAM Tetratricopeptide repeat,-,-,-,-,nephrocystin-3,-,Significant
50.8587464125854,6.28014649052113,7.14835112920374e-07,203124.Tery_2077,,5.87e-155,154.9,451.0,"COG1262@1|root,COG4249@1|root,COG1262@2|Bacteria,COG4249@2|Bacteria,1G0ZT@1117|Cyanobacteria,1H9P9@1150|Oscillatoriales",1117|Cyanobacteria,M,Formylglycine-generating sulfatase enzyme,-,-,-,-,toxoflavin biosynthesis protein ToxD,-,Significant
165.367584105733,6.28353591862482,6.75836061588626e-07,203124.Tery_2438,,8.05e-10,,59.7,"COG1403@1|root,COG3344@1|root,COG1403@2|Bacteria,COG3344@2|Bacteria,1G065@1117|Cyanobacteria,1H9JB@1150|Oscillatoriales",1117|Cyanobacteria,L,reverse transcriptase,-,-,2.7.7.49,ko:K00986,,-,Significant
29.9803562988748,6.28457057144623,0.0004888556189655,203124.Tery_1415,2.7799999999999997e-40,1.03e-36,,123.0,"COG3385@1|root,COG3385@2|Bacteria",2|Bacteria,L,transposase activity,-,-,-,-,,-,Significant
257.647614254052,6.2961703263991,2.3385113077056004e-10,203124.Tery_1772,,1.35e-56,,195.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
10.7176688183043,6.3031137586111,0.022486752546245,203124.Tery_1893,,4.64e-18,,82.4,"COG1572@1|root,COG4932@1|root,COG1572@2|Bacteria,COG4932@2|Bacteria,1GQZ7@1117|Cyanobacteria,1HAG0@1150|Oscillatoriales",2|Bacteria,Q,Bacterial pre-peptidase C-terminal domain,-,-,2.4.1.9,ko:K20811,,"ko00500,map00500",Significant
10.7460008766958,6.30711588651781,0.0209500457732215,203124.Tery_4861,6.46e-85,4.54e-40,46.4,134.0,"COG3293@1|root,COG3293@2|Bacteria,1G8RQ@1117|Cyanobacteria,1HCA7@1150|Oscillatoriales",1117|Cyanobacteria,L,Putative transposase of IS4/5 family (DUF4096),-,-,-,ko:K07492,putative transposase,-,Significant
10.7680210481437,6.3100636094053,0.0206620887842993,203124.Tery_1772,,5.5e-12,,64.7,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
10.7672499204895,6.31007486370229,0.0299420656493856,203124.Tery_4924,1.81e-118,1.31e-112,93.7,323.0,"COG3415@1|root,COG3415@2|Bacteria,1G7SG@1117|Cyanobacteria,1HD9T@1150|Oscillatoriales",1117|Cyanobacteria,L,Putative ATPase subunit of terminase (gpP-like),-,-,-,-,putative transposase,-,Significant
28.6148254292475,6.31020848193814,0.0003300631066222,203124.Tery_2853,,3.51e-09,42.7,57.8,"COG0457@1|root,COG4421@1|root,COG0457@2|Bacteria,COG4421@2|Bacteria,1G2V7@1117|Cyanobacteria,1H9R5@1150|Oscillatoriales",1117|Cyanobacteria,G,TPR repeat Sel1-like repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
18.0611736718959,6.31306303453062,0.0010856424572524,203124.Tery_1979,,4.23e-18,,83.6,"COG1317@1|root,COG1317@2|Bacteria,1GQ82@1117|Cyanobacteria,1HI57@1150|Oscillatoriales",1117|Cyanobacteria,NU,bacterial-type flagellum organization,-,-,-,-,,-,Significant
606.128944078583,6.3143941588564,0.0173560996514033,203124.Tery_3068,3.86e-69,2.9000000000000002e-65,,199.0,"28VBR@1|root,2ZHEG@2|Bacteria,1GG1W@1117|Cyanobacteria,1HGHV@1150|Oscillatoriales",203124.Tery_3068|-,-,-,-,-,-,-,,-,Significant
119.700151560514,6.31760622296321,1.78544645987997e-14,203124.Tery_4435,,3.97e-178,69.6,496.0,"2DQR2@1|root,3386K@2|Bacteria",2|Bacteria,S,Sulfotransferase family,-,-,-,-,carbohydrate 4-sulfotransferase 9 [EC:2.8.2.-],-,Significant
254.040799693681,6.32172601934918,6.46482197056768e-09,203124.Tery_0717,6.24e-284,9.68e-76,149.2,226.0,"COG0745@1|root,COG0745@2|Bacteria,1G6J5@1117|Cyanobacteria,1HCIR@1150|Oscillatoriales",1117|Cyanobacteria,T,Response regulator receiver,-,-,-,"ko:K02658,ko:K11523","two-component system, chemotaxis family, response regulator PixH","ko02020,ko02025,map02020,map02025",Significant
10.8920308920273,6.32667954635945,0.0252433273378106,203124.Tery_1772,,5.39e-11,,62.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
1565.85389302059,6.3276138603861,3.85191269113661e-13,203124.Tery_5014,1.92e-96,0.0,253.5,902.0,"COG2203@1|root,COG2208@1|root,COG2203@2|Bacteria,COG2208@2|Bacteria,1G3MK@1117|Cyanobacteria,1H9X2@1150|Oscillatoriales",1117|Cyanobacteria,T,"PFAM Sporulation stage II, protein E C-terminal",-,-,3.1.3.3,ko:K07315,phosphoserine phosphatase RsbU/P [EC:3.1.3.3],-,Significant
28.4236208410906,6.3287465308608,0.0002509701251243,203124.Tery_0075,5.04e-139,2.37e-16,,72.0,"COG0602@1|root,COG0602@2|Bacteria",2|Bacteria,H,queuosine metabolic process,queE,-,"1.97.1.4,4.3.99.3","ko:K04068,ko:K10026",,"ko00790,ko01100,map00790,map01100",Significant
29.1423242142156,6.33727412717111,0.0003358828959905,203124.Tery_1982,6.67e-31,4.27e-07,,51.6,"COG1100@1|root,COG1100@2|Bacteria,1G4CV@1117|Cyanobacteria,1HAC8@1150|Oscillatoriales",1117|Cyanobacteria,S,Small GTP-binding protein,-,-,-,-,,-,Significant
80.089708973878,6.34259120447864,1.56282300138837e-06,203124.Tery_1652,,2.19e-142,42.3,403.0,"COG0576@1|root,COG0576@2|Bacteria,1G8SY@1117|Cyanobacteria",1117|Cyanobacteria,O,GrpE,-,-,-,-,molecular chaperone GrpE,-,Significant
11.0316633395646,6.34500381360731,0.0201275102513385,203124.Tery_4924,0.0,1.31e-112,93.7,323.0,"COG3415@1|root,COG3415@2|Bacteria,1G7SG@1117|Cyanobacteria,1HD9T@1150|Oscillatoriales",1117|Cyanobacteria,L,Putative ATPase subunit of terminase (gpP-like),-,-,-,-,putative transposase,-,Significant
85.4578218892862,6.34865053799343,5.00545803894568e-05,203124.Tery_4578,3.68e-49,1.0099999999999999e-45,,149.0,"COG3293@1|root,COG3293@2|Bacteria,1FZVT@1117|Cyanobacteria,1HDEX@1150|Oscillatoriales",1117|Cyanobacteria,L,Putative transposase of IS4/5 family (DUF4096),-,-,-,ko:K07492,,-,Significant
2512.0121170794,6.34934450663642,1.67323597730338e-21,203124.Tery_2037,0.0,0.0,92.4,1207.0,"COG1404@1|root,COG1404@2|Bacteria,1G7AR@1117|Cyanobacteria",1117|Cyanobacteria,O,PFAM FG-GAP repeat,-,-,-,-,sushi domain-containing protein 2,-,Significant
11.08402906939,6.35163967341385,0.018664372336411,203124.Tery_3497,,2.3800000000000002e-70,59.5,236.0,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,kinesin light chain,-,Significant
11.1211149189635,6.3563838144849,0.0217956409937895,203124.Tery_4419,,1.2400000000000001e-29,,116.0,"COG5625@1|root,COG5625@2|Bacteria",2|Bacteria,K,HemY protein N-terminus,lapA,-,-,ko:K12549,,-,Significant
11.1411644308506,6.35931519874886,0.0245618805444798,203124.Tery_3964,,3.71e-29,,117.0,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
11.1634416448498,6.36216056485347,0.0205492565120872,203124.Tery_2258,,8.95e-09,,55.5,"COG3335@1|root,COG3335@2|Bacteria,1G06Q@1117|Cyanobacteria,1HFCW@1150|Oscillatoriales",1117|Cyanobacteria,L,DDE superfamily endonuclease,-,-,-,ko:K07494,,-,Significant
384.001014624221,6.36610798850611,1.4084215646350602e-17,203124.Tery_3470,,4.3e-67,,227.0,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
941.704649838002,6.36687380812025,5.88441692897689e-19,203124.Tery_2268,4.1200000000000005e-71,0.0,274.9,2259.0,"COG0438@1|root,COG0457@1|root,COG1216@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG1216@2|Bacteria,1G77J@1117|Cyanobacteria,1HEG1@1150|Oscillatoriales",1117|Cyanobacteria,M,"Glycosyl transferase, family 2",-,-,-,ko:K20444,O-antigen biosynthesis protein [EC:2.4.1.-],-,Significant
53.5992213740812,6.36722671985451,5.94939423253566e-05,203124.Tery_1531,,4.79e-07,,51.2,"2CD2R@1|root,32RWX@2|Bacteria,1G8KF@1117|Cyanobacteria,1HAW4@1150|Oscillatoriales",1117|Cyanobacteria,S,Family of unknown function (DUF5331),-,-,-,-,,-,Significant
160.817847937535,6.37030885646264,1.67942813703037e-06,203124.Tery_1144,6.070000000000001e-31,6.460000000000001e-27,44.9,101.0,"COG0675@1|root,COG0675@2|Bacteria",2|Bacteria,L,"Transposase, IS605 OrfB family",-,-,-,ko:K07496,putative transposase,-,Significant
289.368246865704,6.37663842457059,8.17688848583076e-12,203124.Tery_3470,,2.04e-67,,234.0,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
11.3098143835832,6.38098334787062,0.0221985515958628,203124.Tery_4545,,1.77e-10,,57.4,"COG3385@1|root,COG3385@2|Bacteria,1G3DG@1117|Cyanobacteria,1H70Z@1150|Oscillatoriales",1117|Cyanobacteria,L,Transposase DDE domain,-,-,-,-,,-,Significant
30.1173522831638,6.38514464223323,0.0002452704197509,203124.Tery_0872,0.0,8.44e-48,,152.0,"COG0003@1|root,COG0003@2|Bacteria",2|Bacteria,P,Pfam Anion-transporting ATPase,arsA,-,3.6.3.16,ko:K01551,,-,Significant
11.34749999911,6.38561338812816,0.0160028236521653,203124.Tery_1893,,1.34e-14,,72.4,"COG1572@1|root,COG4932@1|root,COG1572@2|Bacteria,COG4932@2|Bacteria,1GQZ7@1117|Cyanobacteria,1HAG0@1150|Oscillatoriales",2|Bacteria,Q,Bacterial pre-peptidase C-terminal domain,-,-,2.4.1.9,ko:K20811,,"ko00500,map00500",Significant
11.4058777329024,6.39306566419489,0.0159462065390342,203124.Tery_1906,,6.02e-13,,68.9,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
140.671050983049,6.39538940073927,1.34982929254367e-08,203124.Tery_2391,0.0,1.96e-39,,130.0,"2EJV6@1|root,33DJU@2|Bacteria,1GAKU@1117|Cyanobacteria,1HDJP@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
763.060641427182,6.41037028654361,1.0408287027043e-14,203124.Tery_4162,1.81e-118,6.8099999999999995e-220,97.4,604.0,"COG0596@1|root,COG0596@2|Bacteria",2|Bacteria,S,"hydrolase activity, acting on ester bonds",phaY2,-,-,-,"2-hydroxy-6-oxonona-2,4-dienedioate hydrolase [EC:3.7.1.14]",-,Significant
11.5594620075093,6.41242245652914,0.0164213531556522,203124.Tery_1051,2.3e-14,7.16e-06,,47.0,"2DBR1@1|root,2ZAHV@2|Bacteria,1G2D5@1117|Cyanobacteria,1H9S8@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Transposase DDE domain,-,-,-,-,,-,Significant
11.5817820619338,6.41514971203144,0.0149678303366599,203124.Tery_2585,,2e-15,,75.5,"COG1262@1|root,COG4886@1|root,COG1262@2|Bacteria,COG4886@2|Bacteria,1G0ZT@1117|Cyanobacteria",1117|Cyanobacteria,D,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
11.59603377198,6.41699185539545,0.0166657763491962,118173.KB235914_gene1463,,7.96e-12,,65.9,"COG2931@1|root,COG3391@1|root,COG2931@2|Bacteria,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
11.6331624619788,6.42152368829132,0.0145480841023971,203124.Tery_3470,,4.7299999999999996e-54,,188.0,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
11.6392601467963,6.4224312225907,0.0294871578699316,203124.Tery_4555,5.4e-50,4.06e-19,,85.1,"COG5659@1|root,COG5659@2|Bacteria",2|Bacteria,L,transposition,-,-,-,-,,-,Significant
11.6620086054731,6.42517603238665,0.0162843107109138,203124.Tery_3869,,8e-46,,165.0,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
11.6704625136785,6.42602489515576,0.0149539250922429,203124.Tery_3470,,9.82e-15,,72.8,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
95.8841547656214,6.42664002829946,1.16014014104887e-09,203124.Tery_0705,7.830000000000001e-32,1.09e-49,,157.0,"COG0807@1|root,COG0807@2|Bacteria,1G03I@1117|Cyanobacteria,1H7MH@1150|Oscillatoriales",1117|Cyanobacteria,H,GTP cyclohydrolase II,-,-,-,-,,-,Significant
11.6921828021497,6.4287561971997,0.0141504981050705,203124.Tery_2814,,2.66e-20,,89.0,"COG1572@1|root,COG2931@1|root,COG1572@2|Bacteria,COG2931@2|Bacteria,1GQZ7@1117|Cyanobacteria,1HAG0@1150|Oscillatoriales",2|Bacteria,Q,Bacterial pre-peptidase C-terminal domain,-,-,-,-,,-,Significant
600.579681654111,6.43584185895506,4.90060614904652e-29,203124.Tery_4393,6.49e-36,0.0,195.6,1357.0,"COG4934@1|root,COG4934@2|Bacteria,1GQZH@1117|Cyanobacteria,1HI5X@1150|Oscillatoriales",1117|Cyanobacteria,O,Subtilase family,-,-,-,-,serine protease AprX [EC:3.4.21.-],-,Significant
33.3088009255282,6.44550887743147,0.0001518838723341,203124.Tery_2006,3.83e-99,0.000476,,42.7,"COG0265@1|root,COG1262@1|root,COG0265@2|Bacteria,COG1262@2|Bacteria",2|Bacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
11.860232988929,6.4494422153322,0.0137336191217675,203124.Tery_3830,,3.22e-12,,65.5,"COG3210@1|root,COG4995@1|root,COG3210@2|Bacteria,COG4995@2|Bacteria,1G08N@1117|Cyanobacteria,1H74U@1150|Oscillatoriales",1117|Cyanobacteria,U,TIGRFAM filamentous haemagglutinin family outer membrane protein,-,-,-,-,,-,Significant
875.645860890001,6.45479922372328,8.217845641407609e-16,203124.Tery_4120,0.0,0.0,,1002.0,"28J7U@1|root,2Z935@2|Bacteria,1G2DS@1117|Cyanobacteria,1H9GW@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
31.0618002127346,6.45858451418251,0.0001659860206841,203124.Tery_0228,2.02e-44,8.05e-18,,84.0,"COG1672@1|root,COG4252@1|root,COG1672@2|Bacteria,COG4252@2|Bacteria,1G1KA@1117|Cyanobacteria,1H888@1150|Oscillatoriales",1117|Cyanobacteria,T,transmembrane sensor domain,-,-,-,-,,-,Significant
12.0803918629823,6.47593438513321,0.0121879792289486,203124.Tery_1978,,7.63e-18,,82.0,"COG1317@1|root,COG1317@2|Bacteria,1GQ82@1117|Cyanobacteria,1HI57@1150|Oscillatoriales",1117|Cyanobacteria,NU,bacterial-type flagellum organization,-,-,-,-,,-,Significant
12.0792780119262,6.47595591553546,0.0197817006854598,163908.KB235896_gene73,2.07e-206,9.33e-21,,84.0,"COG3415@1|root,COG3415@2|Bacteria,1G97I@1117|Cyanobacteria,1HPPY@1161|Nostocales",1117|Cyanobacteria,L,Helix-turn-helix domain,-,-,-,-,,-,Significant
123.733328264225,6.47943271664163,6.24891762884851e-05,203124.Tery_1649,,5.1200000000000003e-110,,317.0,"COG4932@1|root,COG4932@2|Bacteria",2|Bacteria,M,domain protein,-,-,-,-,,-,Significant
12.1163210210745,6.48033211566346,0.0148654254587836,203124.Tery_1772,,2.2700000000000002e-27,,109.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
58.3439686515788,6.48733332196544,1.9408658960735e-05,1174528.JH992894_gene6109,1.55e-30,5.55e-38,,139.0,"COG3385@1|root,COG5659@1|root,COG3385@2|Bacteria,COG5659@2|Bacteria,1G21B@1117|Cyanobacteria,1JM8X@1189|Stigonemataceae",1117|Cyanobacteria,L,Transposase DDE domain group 1,-,-,-,-,,-,Significant
12.2205383956224,6.49242816878232,0.0133981230946448,203124.Tery_2496,,9.509999999999999e-42,,151.0,"COG1413@1|root,COG5635@1|root,COG1413@2|Bacteria,COG5635@2|Bacteria,1G1Y8@1117|Cyanobacteria,1H969@1150|Oscillatoriales",1117|Cyanobacteria,CT,Nacht domain,-,-,-,-,,-,Significant
56.6756785805327,6.49280042040557,4.86949020660387e-05,111781.Lepto7376_3263,2.5499999999999997e-126,3.21e-18,46.5,83.2,"COG1662@1|root,COG3677@1|root,COG1662@2|Bacteria,COG3677@2|Bacteria,1G4JC@1117|Cyanobacteria,1HC1W@1150|Oscillatoriales",1117|Cyanobacteria,L,PFAM Insertion element protein,-,-,-,ko:K07480,insertion element IS1 protein InsB,-,Significant
12.2332906907855,6.49422697724048,0.0174247852985229,203124.Tery_2809,,4.47e-10,61.2,60.1,"COG0457@1|root,COG0457@2|Bacteria,1G135@1117|Cyanobacteria,1H84Z@1150|Oscillatoriales",1117|Cyanobacteria,U,Tetratricopeptide repeat,-,-,-,-,G-protein signaling modulator 2,-,Significant
209.04245088899,6.49476069991034,5.30774072564169e-16,489825.LYNGBM3L_53640,2.67e-281,3.58e-239,,662.0,"COG0388@1|root,COG0388@2|Bacteria,1GCFY@1117|Cyanobacteria,1HFM9@1150|Oscillatoriales",1117|Cyanobacteria,S,Protein of unknown function (DUF3326),-,-,-,-,,-,Significant
401.540275087791,6.49689663980329,2.45247434887214e-12,203124.Tery_4975,2.05e-113,1.0800000000000002e-109,42.4,316.0,"COG3415@1|root,COG3415@2|Bacteria,1G0GB@1117|Cyanobacteria,1H89N@1150|Oscillatoriales",1117|Cyanobacteria,L,Winged helix-turn helix,-,-,-,-,putative transposase,-,Significant
82.0359536608488,6.49736847198707,1.49450099639561e-05,203124.Tery_2266,,2.98e-67,77.3,229.0,"COG0457@1|root,COG4421@1|root,COG0457@2|Bacteria,COG4421@2|Bacteria,1G20P@1117|Cyanobacteria,1H8AZ@1150|Oscillatoriales",1117|Cyanobacteria,L,Tetratricopeptide repeat,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
12.3074623899325,6.50282953231786,0.0114246490745879,203124.Tery_0657,,4.43e-18,,83.6,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
12.3064342197269,6.50283811679961,0.0196394132951997,203124.Tery_1283,6.22e-72,2.7e-67,59.7,205.0,"COG3335@1|root,COG3335@2|Bacteria,1G06Q@1117|Cyanobacteria,1HA2E@1150|Oscillatoriales",1117|Cyanobacteria,L,DDE superfamily endonuclease,-,-,-,ko:K07494,isftu1 transposase,-,Significant
12.3369939802306,6.50625171892496,0.0110240149656709,203124.Tery_1772,,2.02e-25,43.4,103.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,solute carrier family 8 (sodium/calcium exchanger),"ko02024,map02024",Significant
12.3740798298041,6.51050790858286,0.0111901684004718,203124.Tery_4572,,1.95e-13,,68.9,"COG0739@1|root,COG0739@2|Bacteria,1GPV0@1117|Cyanobacteria,1HFQY@1150|Oscillatoriales",2|Bacteria,M,Ser-Thr-rich glycosyl-phosphatidyl-inositol-anchored membrane family,-,-,-,ko:K21471,,-,Significant
12.3808629614254,6.51139190195002,0.0109615843802076,203124.Tery_1906,,1.19e-09,,60.5,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
12.3952860331725,6.51311048431834,0.0113970024941064,203124.Tery_1772,,8.76e-86,,280.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
45.983999850251,6.52057579797509,3.74165318720025e-06,313624.NSP_25600,0.0,3.47e-07,,52.4,"28NCB@1|root,2ZBFD@2|Bacteria,1G3XZ@1117|Cyanobacteria,1HKHN@1161|Nostocales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
12.4833238785387,6.52330904726263,0.0108453476217718,203124.Tery_5040,1.15e-53,2.0399999999999998e-48,74.6,154.0,"COG3293@1|root,COG3293@2|Bacteria",2|Bacteria,L,Transposase,-,-,-,ko:K07492,putative transposase,-,Significant
